Ê±¼ä,Inbound,Outbound
2021/6/8 14:55,14563465095,68541879813
2021/6/8 15:00,14798923094,70601982281
2021/6/8 15:05,14650506659,72442550194
2021/6/8 15:10,14851300408,72258609253
2021/6/8 15:15,14768438250,72123152505
2021/6/8 15:20,14663533351,70027798056
2021/6/8 15:25,15122284544,71338474951
2021/6/8 15:30,15056347923,71572820398
2021/6/8 15:35,14644389270,71077954944
2021/6/8 15:40,15414698832,72972424217
2021/6/8 15:45,15954777468,73702664868
2021/6/8 15:50,16157670032,73585219722
2021/6/8 15:55,16421175303,75047463673
2021/6/8 16:00,16882901167,75545260614
2021/6/8 16:05,16853214297,75570584685
2021/6/8 16:10,16482346033,75143147248
2021/6/8 16:15,17103678025,76235301469
2021/6/8 16:20,17326668336,76672379798
2021/6/8 16:25,17187474034,74914583799
2021/6/8 16:30,17578357320,75649651907
2021/6/8 16:35,17457195881,76010995082
2021/6/8 16:40,17972715516,77359600551
2021/6/8 16:45,18203097049,77964576622
2021/6/8 16:50,18407973166,76898565240
2021/6/8 16:55,18527306167,78539716478
2021/6/8 17:00,18622432338,78691522094
2021/6/8 17:05,18322341468,78740283263
2021/6/8 17:10,17846727196,79450530699
2021/6/8 17:15,18043970900,80116297205
2021/6/8 17:20,17962719743,80477137015
2021/6/8 17:25,17779750892,80041554492
2021/6/8 17:30,17885749911,80075849364
2021/6/8 17:35,17808236315,80373837631
2021/6/8 17:40,17649092200,80591552719
2021/6/8 17:45,18234625213,80261121349
2021/6/8 17:50,18287712569,80710123008
2021/6/8 17:55,17625633649,79291051273
2021/6/8 18:00,17730191171,80279614606
2021/6/8 18:05,17119200610,78865848327
2021/6/8 18:10,16914856274,78439008837
2021/6/8 18:15,16684092616,79296475333
2021/6/8 18:20,16381592470,80131019380
2021/6/8 18:25,16599583182,80049006966
2021/6/8 18:30,16591706509,80032538729
2021/6/8 18:35,16576002846,81080738088
2021/6/8 18:40,16242411271,80485783306
2021/6/8 18:45,16668246412,80685917612
2021/6/8 18:50,16732348199,80977356084
2021/6/8 18:55,16768127975,81448892202
2021/6/8 19:00,16738743446,81642926667
2021/6/8 19:05,16953788241,82735438519
2021/6/8 19:10,16951965717,82616708802
2021/6/8 19:15,16853536016,82998445163
2021/6/8 19:20,16928788489,83955593029
2021/6/8 19:25,17130204028,84438223392
2021/6/8 19:30,17347442302,85438298521
2021/6/8 19:35,17432434256,85528930184
2021/6/8 19:40,17535784257,85731412954
2021/6/8 19:45,17834642372,86871219649
2021/6/8 19:50,18002262834,87658974108
2021/6/8 19:55,17902753739,88348788128
2021/6/8 20:00,18363889329,89144789792
2021/6/8 20:05,18831637717,90219730064
2021/6/8 20:10,19152282929,94838672630
2021/6/8 20:15,19660512160,1.00649E+11
2021/6/8 20:20,19112862705,91042269780
2021/6/8 20:25,18812797600,87515758472
2021/6/8 20:30,19366535088,88318537053
2021/6/8 20:35,19491720175,89367334496
2021/6/8 20:40,19306202997,89323989602
2021/6/8 20:45,19363325570,88669821657
2021/6/8 20:50,18804751548,88387260757
2021/6/8 20:55,18739092036,88746978410
2021/6/8 21:00,18565283288,88705864950
2021/6/8 21:05,18500148992,86721064157
2021/6/8 21:10,18588613831,86411963539
2021/6/8 21:15,18478997444,86835182042
2021/6/8 21:20,18399438648,86951038257
2021/6/8 21:25,18105628144,85928289748
2021/6/8 21:30,18186738028,85907644063
2021/6/8 21:35,18074780104,85041516078
2021/6/8 21:40,17562594024,81433615514
2021/6/8 21:45,17586260410,82727675592
2021/6/8 21:50,17171457637,82201020525
2021/6/8 21:55,17146903033,80708916354
2021/6/8 22:00,16878979883,79588288614
2021/6/8 22:05,17093426328,81592220012
2021/6/8 22:10,16869511871,81399279863
2021/6/8 22:15,16862435217,79684397743
2021/6/8 22:20,16874512900,79428074535
2021/6/8 22:25,16626669632,78759177232
2021/6/8 22:30,16306969144,78512188040
2021/6/8 22:35,16099665553,79263432361
2021/6/8 22:40,15897852162,78803918725
2021/6/8 22:45,16019290426,78614770900
2021/6/8 22:50,15813291298,77940447782
2021/6/8 22:55,15590014950,77316600176
2021/6/8 23:00,15454794625,78997067071
2021/6/8 23:05,16218565861,84361100564
2021/6/8 23:10,17341043121,85550959457
2021/6/8 23:15,17852488868,84047495272
2021/6/8 23:20,18132776578,82265951070
2021/6/8 23:25,18370647577,81403543102
2021/6/8 23:30,18278055075,79888964620
2021/6/8 23:35,18343866890,78666911664
2021/6/8 23:40,18190735551,79202464183
2021/6/8 23:45,18124327907,78468074787
2021/6/8 23:50,17962119883,77612243262
2021/6/8 23:55,17542123769,75169885131
2021/6/9 0:00,17143103479,74511770310
2021/6/9 0:05,17620024827,78334163446
2021/6/9 0:10,17553849534,78478752916
2021/6/9 0:15,17235893034,74728848061
2021/6/9 0:20,16808820026,70879479354
2021/6/9 0:25,16391184699,68386380271
2021/6/9 0:30,15836723698,65973671603
2021/6/9 0:35,15103926285,62852751034
2021/6/9 0:40,14455876128,60857956020
2021/6/9 0:45,13737452439,58346112542
2021/6/9 0:50,13163750569,56069251202
2021/6/9 0:55,12329087974,54154278910
2021/6/9 1:00,11613466208,51835679796
2021/6/9 1:05,11924296001,52996882932
2021/6/9 1:10,12406688471,54614051732
2021/6/9 1:15,11895063849,53116392115
2021/6/9 1:20,11719430183,52203994397
2021/6/9 1:25,11655096215,50649028231
2021/6/9 1:30,11177444467,48437505732
2021/6/9 1:35,10881468713,47325481730
2021/6/9 1:40,10342482581,46149196127
2021/6/9 1:45,10134543489,46089326270
2021/6/9 1:50,9829488494,46251894426
2021/6/9 1:55,9800115382,44853539827
2021/6/9 2:00,9604505924,43818952324
2021/6/9 2:05,11685142610,47549334332
2021/6/9 2:10,11694716279,48440335148
2021/6/9 2:15,11961089434,47432490007
2021/6/9 2:20,11829723937,45947887407
2021/6/9 2:25,11330268359,44027081218
2021/6/9 2:30,10787973971,42467551369
2021/6/9 2:35,10926590625,42204237007
2021/6/9 2:40,10999770249,41518662733
2021/6/9 2:45,10922661770,40620982065
2021/6/9 2:50,10781050362,39927170459
2021/6/9 2:55,10506977407,38685609900
2021/6/9 3:00,10392760960,37536152668
2021/6/9 3:05,9882129812,36742799751
2021/6/9 3:10,10217810525,37460988980
2021/6/9 3:15,9903025088,36376461463
2021/6/9 3:20,9567255359,35238740310
2021/6/9 3:25,9422444405,34442448442
2021/6/9 3:30,9579190783,33312916869
2021/6/9 3:35,9371549318,32660569655
2021/6/9 3:40,9335541885,32025772050
2021/6/9 3:45,9016239955,31454846492
2021/6/9 3:50,9015504089,31411034093
2021/6/9 3:55,8656214361,30487663010
2021/6/9 4:00,8418655053,29809080794
2021/6/9 4:05,8614872429,30025955412
2021/6/9 4:10,8881799665,30723372026
2021/6/9 4:15,8740419259,30557618823
2021/6/9 4:20,8646573892,29972415415
2021/6/9 4:25,8566679242,29472527691
2021/6/9 4:30,8374988845,29314554446
2021/6/9 4:35,9018212363,30098381343
2021/6/9 4:40,9225645713,30594902619
2021/6/9 4:45,9209626875,30677427224
2021/6/9 4:50,9459395333,31173598025
2021/6/9 4:55,9598603615,30354574514
2021/6/9 5:00,9272538330,29375908468
2021/6/9 5:05,9003398292,29422092710
2021/6/9 5:10,8923053262,29232535359
2021/6/9 5:15,9111004018,28999685822
2021/6/9 5:20,9242820546,29421356341
2021/6/9 5:25,9416376721,30389445454
2021/6/9 5:30,9249098555,30769873995
2021/6/9 5:35,9159258801,30518197190
2021/6/9 5:40,8803781647,30134696964
2021/6/9 5:45,8779486110,29927953075
2021/6/9 5:50,8714618001,29690774881
2021/6/9 5:55,8486932744,30499129893
2021/6/9 6:00,8052029604,30125495209
2021/6/9 6:05,8152130935,30923574062
2021/6/9 6:10,8538848278,32146941992
2021/6/9 6:15,8470809498,32203309206
2021/6/9 6:20,8454184007,33543521206
2021/6/9 6:25,8526467018,33622561903
2021/6/9 6:30,8233947235,32747213698
2021/6/9 6:35,8128224901,33665950244
2021/6/9 6:40,8022054665,34355023371
2021/6/9 6:45,8212681596,35346445528
2021/6/9 6:50,8278322873,36044137329
2021/6/9 6:55,8732270384,36171854544
2021/6/9 7:00,8690313094,36665255799
2021/6/9 7:05,8508589130,38810061829
2021/6/9 7:10,9375169540,42066288022
2021/6/9 7:15,10451808479,44926893469
2021/6/9 7:20,10263322021,45586816828
2021/6/9 7:25,10241727487,46582258510
2021/6/9 7:30,10133411751,46860247050
2021/6/9 7:35,7632388795,41899845419
2021/6/9 7:40,7346915320,41809332754
2021/6/9 7:45,7255700147,41051922178
2021/6/9 7:50,7376499045,41227013798
2021/6/9 7:55,7451869856,42294410946
2021/6/9 8:00,7930692944,44898440397
2021/6/9 8:05,7933913454,47170719857
2021/6/9 8:10,8435284492,53547498087
2021/6/9 8:15,8872859878,55232836159
2021/6/9 8:20,9340054544,54752022082
2021/6/9 8:25,9435028765,54940725540
2021/6/9 8:30,9342146369,56125102129
2021/6/9 8:35,9621495417,59777933863
2021/6/9 8:40,9502193284,58437442841
2021/6/9 8:45,9778327624,59468598171
2021/6/9 8:50,9833726286,58119542359
2021/6/9 8:55,9875838862,58827546671
2021/6/9 9:00,9872522853,60763697006
2021/6/9 9:05,9859481588,61917729498
2021/6/9 9:10,10410106832,61191178249
2021/6/9 9:15,10959822345,63588782119
2021/6/9 9:20,11161295862,63135462191
2021/6/9 9:25,11248901171,64229901715
2021/6/9 9:30,11468125871,62897052898
2021/6/9 9:35,11855628164,63990355998
2021/6/9 9:40,12480093958,65022155542
2021/6/9 9:45,12071627364,63779582027
2021/6/9 9:50,12287254561,66322761452
2021/6/9 9:55,12236573285,66125375196
2021/6/9 10:00,14241469879,71636840483
2021/6/9 10:05,14700625691,79141434880
2021/6/9 10:10,14129668203,78688631673
2021/6/9 10:15,14202874303,76438363125
2021/6/9 10:20,13722017815,71630297746
2021/6/9 10:25,13546424592,71614204515
2021/6/9 10:30,13758396871,73390607176
2021/6/9 10:35,13555586011,73827157902
2021/6/9 10:40,12800521272,74663260083
2021/6/9 10:45,12477404965,74323164827
2021/6/9 10:50,12627538188,74447284630
2021/6/9 10:55,12949833148,76038261644
2021/6/9 11:00,13081281604,75761588247
2021/6/9 11:05,13280907531,76181216487
2021/6/9 11:10,13642616188,76114086926
2021/6/9 11:15,13474145737,75604845857
2021/6/9 11:20,13367446593,76926074301
2021/6/9 11:25,13424545459,76052168649
2021/6/9 11:30,13308316473,77269529931
2021/6/9 11:35,13241965643,77310128736
2021/6/9 11:40,13242767069,76513706943
2021/6/9 11:45,13056317372,77048599452
2021/6/9 11:50,13012765414,78875920229
2021/6/9 11:55,13023946279,80717352543
2021/6/9 12:00,13658624230,80707065419
2021/6/9 12:05,13871866994,81467906980
2021/6/9 12:10,14050590707,82586597471
2021/6/9 12:15,14399756470,82956973555
2021/6/9 12:20,14753016472,82721899717
2021/6/9 12:25,15115060811,83740592598
2021/6/9 12:30,15497848039,84789449514
2021/6/9 12:35,15621985849,85757094360
2021/6/9 12:40,15911433551,86258751835
2021/6/9 12:45,15802664589,85115394858
2021/6/9 12:50,15724935066,83787401218
2021/6/9 12:55,15530846376,85256571870
2021/6/9 13:00,14986401461,84123865296
2021/6/9 13:05,14257523305,82284048764
2021/6/9 13:10,14627837146,82058004899
2021/6/9 13:15,14535525365,81556174090
2021/6/9 13:20,13955725545,79622074028
2021/6/9 13:25,14129484338,78478725248
2021/6/9 13:30,13953203799,79917006285
2021/6/9 13:35,13596311795,77410957521
2021/6/9 13:40,13289883871,75903514520
2021/6/9 13:45,12556603294,72813248683
2021/6/9 13:50,12405332437,71042943715
2021/6/9 13:55,12350671328,71399101952
2021/6/9 14:00,12535691669,70954161345
2021/6/9 14:05,12442338626,73960925233
2021/6/9 14:10,12910997576,75291603302
2021/6/9 14:15,13115859522,74778873720
2021/6/9 14:20,12587071559,72508957852
2021/6/9 14:25,13296636416,73140326111
2021/6/9 14:30,14005034718,76601663109
2021/6/9 14:35,13951574209,77038674840
2021/6/9 14:40,13842538925,75695540681
2021/6/9 14:45,13713527980,74855976816
2021/6/9 14:50,13864902074,74667771086
2021/6/9 14:55,14312870370,76354498036
2021/6/9 15:00,14217634088,76202486316
2021/6/9 15:05,14133398938,76753330481
2021/6/9 15:10,14477623061,75927157870
2021/6/9 15:15,14565437104,74825046971
2021/6/9 15:20,14998938675,74519804572
2021/6/9 15:25,14907772968,75877902698
2021/6/9 15:30,14900716289,76465691434
2021/6/9 15:35,15018708561,77384077186
2021/6/9 15:40,15153324570,77769271591
2021/6/9 15:45,14851917414,74858344915
2021/6/9 15:50,15652868861,77285197919
2021/6/9 15:55,15975031066,77153038352
2021/6/9 16:00,15606466121,76418064339
2021/6/9 16:05,15669809081,78328560444
2021/6/9 16:10,16040679490,79515083578
2021/6/9 16:15,16521644079,78141589815
2021/6/9 16:20,16460680387,75682028007
2021/6/9 16:25,16696189998,75692388432
2021/6/9 16:30,16919844102,77127089452
2021/6/9 16:35,17133801608,78648626861
2021/6/9 16:40,17345181061,79561250699
2021/6/9 16:45,17153768290,79106374415
2021/6/9 16:50,17042874957,79475306817
2021/6/9 16:55,16932867115,79159664952
2021/6/9 17:00,16889612011,80117000931
2021/6/9 17:05,16566617156,80163485185
2021/6/9 17:10,16116748289,80409770475
2021/6/9 17:15,16077092147,80683929770
2021/6/9 17:20,16050953591,80185542339
2021/6/9 17:25,16466421744,80265895970
2021/6/9 17:30,16384516826,79882453359
2021/6/9 17:35,16269361292,79041884868
2021/6/9 17:40,16621627597,79893964161
2021/6/9 17:45,16841825905,80805427966
2021/6/9 17:50,17100186328,81255815146
2021/6/9 17:55,17386121154,81143299004
2021/6/9 18:00,17207298594,81276993706
2021/6/9 18:05,16220349096,78907098925
2021/6/9 18:10,15958911043,79017429882
2021/6/9 18:15,16127568851,79659338349
2021/6/9 18:20,16145557886,80939340459
2021/6/9 18:25,16379623188,81634819408
2021/6/9 18:30,16556724224,81817587814
2021/6/9 18:35,16435648885,82207574310
2021/6/9 18:40,16354786836,82104268830
2021/6/9 18:45,16514506439,83604397212
2021/6/9 18:50,16256105624,83155902707
2021/6/9 18:55,16571594804,83284385351
2021/6/9 19:00,16640234718,84044833364
2021/6/9 19:05,17177457630,85403987249
2021/6/9 19:10,18472475343,88102096571
2021/6/9 19:15,17853683450,84477132028
2021/6/9 19:20,17575890878,86094614797
2021/6/9 19:25,17627443678,87147287435
2021/6/9 19:30,17726256718,87345699312
2021/6/9 19:35,18211515105,93617505167
2021/6/9 19:40,18623822504,98867301544
2021/6/9 19:45,18668052616,1.01756E+11
2021/6/9 19:50,20028872770,1.17845E+11
2021/6/9 19:55,22105020006,1.32707E+11
2021/6/9 20:00,23102562652,1.41364E+11
2021/6/9 20:05,23714084029,1.49742E+11
2021/6/9 20:10,24262234766,1.64088E+11
2021/6/9 20:15,24933908570,1.76997E+11
2021/6/9 20:20,25401650341,1.90493E+11
2021/6/9 20:25,25652828613,1.9806E+11
2021/6/9 20:30,25699224666,1.98989E+11
2021/6/9 20:35,26085377226,2.01926E+11
2021/6/9 20:40,25837225481,2.02786E+11
2021/6/9 20:45,25708757848,2.07043E+11
2021/6/9 20:50,26032996786,2.15672E+11
2021/6/9 20:55,25953316626,2.11053E+11
2021/6/9 21:00,25964066922,2.10872E+11
2021/6/9 21:05,25994303544,2.13971E+11
2021/6/9 21:10,25967747737,2.05474E+11
2021/6/9 21:15,25852344955,2.05084E+11
2021/6/9 21:20,26100584612,2.09768E+11
2021/6/9 21:25,26283793968,2.13989E+11
2021/6/9 21:30,25358986808,2.084E+11
2021/6/9 21:35,25985459457,2.11695E+11
2021/6/9 21:40,25856129520,2.10394E+11
2021/6/9 21:45,27480820294,2.09407E+11
2021/6/9 21:50,27162022435,2.04617E+11
2021/6/9 21:55,27236289037,2.14972E+11
2021/6/9 22:00,26462367990,2.10179E+11
2021/6/9 22:05,27292043466,2.0366E+11
2021/6/9 22:10,25410732034,1.99941E+11
2021/6/9 22:15,24593459989,1.91278E+11
2021/6/9 22:20,24287295872,1.86004E+11
2021/6/9 22:25,25558191755,1.88798E+11
2021/6/9 22:30,26429879931,1.83764E+11
2021/6/9 22:35,26490104088,1.77771E+11
2021/6/9 22:40,26647160848,1.78471E+11
2021/6/9 22:45,26979699401,1.79929E+11
2021/6/9 22:50,26688899987,1.70753E+11
2021/6/9 22:55,24119137875,1.30405E+11
2021/6/9 23:00,22400974562,1.0529E+11
2021/6/9 23:05,21007867519,90246937466
2021/6/9 23:10,20329987663,84618188736
2021/6/9 23:15,19598727155,81829084587
2021/6/9 23:20,19008584825,80564596305
2021/6/9 23:25,18766386899,79745662509
2021/6/9 23:30,18331049894,79250523385
2021/6/9 23:35,17661977738,78523614129
2021/6/9 23:40,17069534973,78091238408
2021/6/9 23:45,17205605285,78476852532
2021/6/9 23:50,17212333100,77691028840
2021/6/9 23:55,17112407978,74776368802
2021/6/10 0:00,16461884096,71200466541
2021/6/10 0:05,16588316329,75035718084
2021/6/10 0:10,16449102509,74971900575
2021/6/10 0:15,16317066643,73256925286
2021/6/10 0:20,16131599888,72891397641
2021/6/10 0:25,15628770780,70294595256
2021/6/10 0:30,15079486316,66156191341
2021/6/10 0:35,14775659053,63981630120
2021/6/10 0:40,14374166354,62285848955
2021/6/10 0:45,13980241183,60325239290
2021/6/10 0:50,13346951086,59151470772
2021/6/10 0:55,12388899329,56383854277
2021/6/10 1:00,11858425703,53636695431
2021/6/10 1:05,11959229225,52694859102
2021/6/10 1:10,11892277373,51710801686
2021/6/10 1:15,11671758929,50174622963
2021/6/10 1:20,11802872987,49221745874
2021/6/10 1:25,11725954180,48770822375
2021/6/10 1:30,11525093057,47726592023
2021/6/10 1:35,10925507749,47320522243
2021/6/10 1:40,10611382301,49673982744
2021/6/10 1:45,10258246451,51015231366
2021/6/10 1:50,10080075293,51292192394
2021/6/10 1:55,10008445352,50628293914
2021/6/10 2:00,9823158358,49943345239
2021/6/10 2:05,11768619580,53070607881
2021/6/10 2:10,12202369505,53267174769
2021/6/10 2:15,11771572952,49339861745
2021/6/10 2:20,11426048274,44415353528
2021/6/10 2:25,11486593986,42061355237
2021/6/10 2:30,11186760236,40416477372
2021/6/10 2:35,10903500877,40212320517
2021/6/10 2:40,10911540973,39203840846
2021/6/10 2:45,10726908173,38402513541
2021/6/10 2:50,11440356176,38862150710
2021/6/10 2:55,10985610208,37719006787
2021/6/10 3:00,10511370285,37519172173
2021/6/10 3:05,10319035757,36953074194
2021/6/10 3:10,10499659354,36491457267
2021/6/10 3:15,10344957674,35411634813
2021/6/10 3:20,10121396501,33842302033
2021/6/10 3:25,9633614682,33143419767
2021/6/10 3:30,9607627202,32983271168
2021/6/10 3:35,9711703952,33008129458
2021/6/10 3:40,9650271756,32552891801
2021/6/10 3:45,9471099834,31588974975
2021/6/10 3:50,9300382991,30709365179
2021/6/10 3:55,9152089205,29285881720
2021/6/10 4:00,8705573093,27886561850
2021/6/10 4:05,9147298835,28562450129
2021/6/10 4:10,9190255390,28470522905
2021/6/10 4:15,9174093769,28244547075
2021/6/10 4:20,8627001775,27429365279
2021/6/10 4:25,8462660365,27294996040
2021/6/10 4:30,8407360882,26768460236
2021/6/10 4:35,8793712394,27791019301
2021/6/10 4:40,8924314796,27757725751
2021/6/10 4:45,8847398679,27166877064
2021/6/10 4:50,8478037172,26765749189
2021/6/10 4:55,8467409978,26788686714
2021/6/10 5:00,8393142969,26894245368
2021/6/10 5:05,8329066355,26385496487
2021/6/10 5:10,8698046752,27059888045
2021/6/10 5:15,8988486570,27295719888
2021/6/10 5:20,8569431579,26874188090
2021/6/10 5:25,8696636134,27176783255
2021/6/10 5:30,8387890501,26384595197
2021/6/10 5:35,8223095433,26464443811
2021/6/10 5:40,8365409510,26926165266
2021/6/10 5:45,8358310678,27268312510
2021/6/10 5:50,7972512779,27349659374
2021/6/10 5:55,8004306004,27568950087
2021/6/10 6:00,7824194191,27384318365
2021/6/10 6:05,8232285402,29012522588
2021/6/10 6:10,8199087136,29519599099
2021/6/10 6:15,8430278218,30184380590
2021/6/10 6:20,8797207569,31134486577
2021/6/10 6:25,8784220991,31306076131
2021/6/10 6:30,8540413909,31630794824
2021/6/10 6:35,8593916128,32225618598
2021/6/10 6:40,8289738088,32183453939
2021/6/10 6:45,8305841717,32712840525
2021/6/10 6:50,8453432042,33421471979
2021/6/10 6:55,8851134376,35284838211
2021/6/10 7:00,8892118578,35974410733
2021/6/10 7:05,9209573424,38277115089
2021/6/10 7:10,10142708583,41346976268
2021/6/10 7:15,11059394324,44697821314
2021/6/10 7:20,10900667084,44875399781
2021/6/10 7:25,10814779580,44242776881
2021/6/10 7:30,10792735682,46452154287
2021/6/10 7:35,7888661932,42723778918
2021/6/10 7:40,7420001118,42637568279
2021/6/10 7:45,7751265179,44105212630
2021/6/10 7:50,7595944270,44359729085
2021/6/10 7:55,8009652507,45861740350
2021/6/10 8:00,8559458572,47354776754
2021/6/10 8:05,8351046189,48622817555
2021/6/10 8:10,8565972958,48642875950
2021/6/10 8:15,9121835850,52500125903
2021/6/10 8:20,9450512971,54851272146
2021/6/10 8:25,9456527162,54240478354
2021/6/10 8:30,9345444338,53640734623
2021/6/10 8:35,9256804189,54614280429
2021/6/10 8:40,9409767773,55272798815
2021/6/10 8:45,9347893581,55590172911
2021/6/10 8:50,9515357277,54342443519
2021/6/10 8:55,9684893293,53631182595
2021/6/10 9:00,9655353033,54763585757
2021/6/10 9:05,9876744746,55927987377
2021/6/10 9:10,10422685624,57582841435
2021/6/10 9:15,10817325893,59403376649
2021/6/10 9:20,11489356408,63433934252
2021/6/10 9:25,11734647777,62050016567
2021/6/10 9:30,11622672656,60888870922
2021/6/10 9:35,11867546486,62416332281
2021/6/10 9:40,12421065566,64386069637
2021/6/10 9:45,12595768129,65538617571
2021/6/10 9:50,12686121240,65053132786
2021/6/10 9:55,12605202314,64749377568
2021/6/10 10:00,12625758937,65244216776
2021/6/10 10:05,13444500954,70763704252
2021/6/10 10:10,13851927325,74648796773
2021/6/10 10:15,13697312920,73626546295
2021/6/10 10:20,14138066141,74981567098
2021/6/10 10:25,14258889824,75674263481
2021/6/10 10:30,14146115028,76529531084
2021/6/10 10:35,13868721157,77013453122
2021/6/10 10:40,13213275098,75137998878
2021/6/10 10:45,13113036311,74328732257
2021/6/10 10:50,12824051995,76065960074
2021/6/10 10:55,12595526008,75981455070
2021/6/10 11:00,12568611444,74842186592
2021/6/10 11:05,12898814452,77491979342
2021/6/10 11:10,13372033728,77862798190
2021/6/10 11:15,13488646638,76862790471
2021/6/10 11:20,13440194346,76486353877
2021/6/10 11:25,13409319136,76069919132
2021/6/10 11:30,13718478239,77015848958
2021/6/10 11:35,13777952194,78685253091
2021/6/10 11:40,13668416867,78470681176
2021/6/10 11:45,13939897585,79023227685
2021/6/10 11:50,13754752035,78110840078
2021/6/10 11:55,13982818661,81545342957
2021/6/10 12:00,14213760667,81380934177
2021/6/10 12:05,14427161074,83239135538
2021/6/10 12:10,14561939089,83054841824
2021/6/10 12:15,14923415853,83561293646
2021/6/10 12:20,15455977123,85129591075
2021/6/10 12:25,15791421295,86590402116
2021/6/10 12:30,16029574015,85657863431
2021/6/10 12:35,16279922522,87864262207
2021/6/10 12:40,16413323523,86765022747
2021/6/10 12:45,16351226926,85647907328
2021/6/10 12:50,16521110971,85376774673
2021/6/10 12:55,16062320576,84682348192
2021/6/10 13:00,15719640287,82829464979
2021/6/10 13:05,15174258438,83259735111
2021/6/10 13:10,15097549241,80811034888
2021/6/10 13:15,14936778243,79489287834
2021/6/10 13:20,14484502845,77622103869
2021/6/10 13:25,14501240916,76993773677
2021/6/10 13:30,14314679980,77363998047
2021/6/10 13:35,14539668300,76595835298
2021/6/10 13:40,14323120088,76589541977
2021/6/10 13:45,14303068779,76018495698
2021/6/10 13:50,13443893529,73773187484
2021/6/10 13:55,12888316514,69406023206
2021/6/10 14:00,12698787495,68683714342
2021/6/10 14:05,12883697728,72393676988
2021/6/10 14:10,13129152133,72513368832
2021/6/10 14:15,13130640009,73051712759
2021/6/10 14:20,13370526744,74265604872
2021/6/10 14:25,13953261615,73728443230
2021/6/10 14:30,14197695057,74563418322
2021/6/10 14:35,14045402366,74575090822
2021/6/10 14:40,14203766569,74312405577
2021/6/10 14:45,13835655615,71538098395
2021/6/10 14:50,14117134035,73062633154
2021/6/10 14:55,14442227234,72263173255
2021/6/10 15:00,14803197806,73135258887
2021/6/10 15:05,14834942991,73407425023
2021/6/10 15:10,14225574713,72314111425
2021/6/10 15:15,14370451294,71937105617
2021/6/10 15:20,14667437631,71479663370
2021/6/10 15:25,14808538135,72483098497
2021/6/10 15:30,15291345852,73712173382
2021/6/10 15:35,15604723304,75071188023
2021/6/10 15:40,15410013293,72918020289
2021/6/10 15:45,16508765214,72860999431
2021/6/10 15:50,16597067455,73563636259
2021/6/10 15:55,16901892007,72348892181
2021/6/10 16:00,17442093955,73399125691
2021/6/10 16:05,17793397237,74972051547
2021/6/10 16:10,18203056184,75936252608
2021/6/10 16:15,17912206906,75115320705
2021/6/10 16:20,18114902182,77001376180
2021/6/10 16:25,18218956722,76562205515
2021/6/10 16:30,18203061840,77605226920
2021/6/10 16:35,17764807803,77620147882
2021/6/10 16:40,17628094978,77550424976
2021/6/10 16:45,17879554649,79461737336
2021/6/10 16:50,17916630184,78993288095
2021/6/10 16:55,17986465698,80222886548
2021/6/10 17:00,17557492525,79567650760
2021/6/10 17:05,17458912576,80692185662
2021/6/10 17:10,17118908107,80112826155
2021/6/10 17:15,16852078356,80545325247
2021/6/10 17:20,17121956196,79953351542
2021/6/10 17:25,17212757629,79968414614
2021/6/10 17:30,17585704912,80542933322
2021/6/10 17:35,17710132184,81167322013
2021/6/10 17:40,17268217931,80005167026
2021/6/10 17:45,17443001076,80837534567
2021/6/10 17:50,18140574766,83139952160
2021/6/10 17:55,17872091129,82289758663
2021/6/10 18:00,18118152431,82261103912
2021/6/10 18:05,17269609284,78913299741
2021/6/10 18:10,16632953013,78364774574
2021/6/10 18:15,16782930350,81551040856
2021/6/10 18:20,16833008506,81688017684
2021/6/10 18:25,17152436312,81896391564
2021/6/10 18:30,17252648637,82899225939
2021/6/10 18:35,17495521856,83242346665
2021/6/10 18:40,17370631090,84047220994
2021/6/10 18:45,16760974274,83106086528
2021/6/10 18:50,17251344202,84309022386
2021/6/10 18:55,17580613494,84924468104
2021/6/10 19:00,17770211596,85599855708
2021/6/10 19:05,17881003901,85956087325
2021/6/10 19:10,17792562984,85255837137
2021/6/10 19:15,17718511287,86217136825
2021/6/10 19:20,17986629675,87662633443
2021/6/10 19:25,17981259171,88041785720
2021/6/10 19:30,18342224635,89271138041
2021/6/10 19:35,18621630823,90121123432
2021/6/10 19:40,19492765502,96919481274
2021/6/10 19:45,20041980986,90294479640
2021/6/10 19:50,19729316568,86570222909
2021/6/10 19:55,20181072333,87836325422
2021/6/10 20:00,20199610184,89687417013
2021/6/10 20:05,20181729469,90858986923
2021/6/10 20:10,19811035228,89527924509
2021/6/10 20:15,20039515187,90707464613
2021/6/10 20:20,20032739738,90824688638
2021/6/10 20:25,19949654289,89820482317
2021/6/10 20:30,19967934927,90750514981
2021/6/10 20:35,20037374336,91321530894
2021/6/10 20:40,19966912005,89781399548
2021/6/10 20:45,20150535958,89392757645
2021/6/10 20:50,20498478673,93226614143
2021/6/10 20:55,20107092188,89783529524
2021/6/10 21:00,20209219347,89313294687
2021/6/10 21:05,20497352087,91309236230
2021/6/10 21:10,19935130384,90575909311
2021/6/10 21:15,19640761137,88201305901
2021/6/10 21:20,19318148851,88380848588
2021/6/10 21:25,19804976574,91168196178
2021/6/10 21:30,19449579243,89229838020
2021/6/10 21:35,19367728144,90417515710
2021/6/10 21:40,19287550760,88759312535
2021/6/10 21:45,19272466114,87641227030
